id,home_project,project_count,issue_count,avg_bot_ratio
mamccorm,apache_superset,1,1,0.0
manikanta-dornala,apache_superset,1,1,0.0
KillenMr,apache_superset,1,1,0.0
Noamstrauss,apache_superset,1,2,0.5
Navid61,apache_superset,1,1,0.0
afifdevtest,apache_superset,1,2,0.0
briankariuki,apache_superset,1,1,0.0
cobookman,apache_superset,1,1,0.0
dmsan111855,apache_superset,1,1,0.0
fullergalway,apache_superset,1,2,0.0
vs9390,apache_superset,1,1,0.0
zampaleu,apache_superset,1,1,0.0
Alpha-su,apache_superset,1,1,0.0
Lucidedream,apache_superset,1,1,0.0
jinsthomas,apache_superset,1,1,0.0
mranjank,apache_superset,1,1,0.0
tugceoz,apache_superset,1,1,0.0
tys1128,apache_superset,1,1,0.0
Lemmynjash,apache_superset,1,2,0.5
veeru-initiator,apache_superset,1,1,0.0
AkashKit,apache_superset,1,1,0.0
arbor03,apache_superset,1,1,0.0
hsoekiswo,apache_superset,1,1,0.0
judithbachmann-ah,apache_superset,1,1,0.0
scruffs,apache_superset,1,1,0.0
technicaltitch,apache_superset,1,1,0.0
NattikaNJ,apache_superset,1,1,0.0
Sandy381,apache_superset,1,4,0.5
kevigwilson,apache_superset,1,1,0.0
lvazquez,apache_superset,1,1,0.0
timalive,apache_superset,1,3,0.3333333333333333
haimingOu,apache_superset,1,4,0.0
wanghong1314,apache_superset,1,1,0.0
Vamshi4772,apache_superset,1,1,0.0
xuefeng-bai,apache_superset,1,1,0.0
justineyster,apache_superset,1,2,0.0
baguskna,apache_superset,1,2,0.0
pashkash,apache_superset,1,2,0.5
fredericksalazar,apache_superset,1,1,0.0
Yatagani,apache_superset,1,1,0.0
nightbear1009,apache_superset,1,2,0.0
pthirumalai,apache_superset,1,2,0.0
ramirobg94,apache_superset,1,1,0.0
venkatAkula8,apache_superset,1,1,0.0
xxcmp1977,apache_superset,1,1,0.0
Joel-Haeberli,apache_superset,1,2,0.0
ishansinghania,apache_superset,1,1,0.0
aleks-liu,apache_superset,1,1,0.0
qwerty1q2w,apache_superset,1,1,0.0
grumpy-miner,apache_superset,1,2,0.0
vergenzt,apache_superset,1,2,0.0
cisco90,apache_superset,1,2,0.0
micaimanong1,apache_superset,1,5,0.0
Vector-Cross,apache_superset,1,1,0.0
EcoleKeine,apache_superset,1,1,0.0
TerryLines,apache_superset,1,1,0.0
NextVar,apache_superset,1,1,0.0
joaocc,apache_superset,1,1,0.0
lastvar,apache_superset,1,1,0.0
mm,apache_superset,1,1,0.0
tapanhalani,apache_superset,1,1,0.0
vinibs,apache_superset,1,1,0.0
wang-valdanito-chao,apache_superset,1,1,0.0
TacoBel42,apache_superset,1,1,0.0
KMoszczyc,apache_superset,1,1,0.0
MrTrakez,apache_superset,1,3,0.0
MyTruQs,apache_superset,1,1,0.0
RahulRaj97,apache_superset,1,1,0.0
HansalShah007,apache_superset,1,1,0.0
rinh,apache_superset,1,1,0.0
cxjbridge,apache_superset,1,1,0.0
pdxrlk,apache_superset,1,1,0.0
redwards101,apache_superset,1,1,0.0
WulfH,apache_superset,1,2,0.5
daro-123,apache_superset,1,1,0.0
diopol,apache_superset,1,1,0.0
lchavas,apache_superset,1,1,0.0
ryandawsonuk,apache_superset,1,2,0.5
sandeepson,apache_superset,1,1,0.0
whynotbrooklyn,apache_superset,1,1,0.0
hannahyhwang,apache_superset,1,1,0.0
JovanBosic,apache_superset,1,1,0.0
Delfins,apache_superset,1,1,0.0
amarchilukuri,apache_superset,1,1,0.0
mahesh-kockpit,apache_superset,1,1,0.0
userkdg,apache_superset,1,2,0.0
boulund,apache_superset,1,2,0.0
fajarprayogi,apache_superset,1,1,0.0
mAd-DaWg,apache_superset,1,2,0.0
tm16-medma,apache_superset,1,1,0.0
boryakbrk,apache_superset,1,1,0.0
mr-woot,apache_superset,1,1,0.0
lihanlilyy,apache_superset,1,1,0.0
freick,apache_superset,1,1,0.0
ftom,apache_superset,1,1,0.0
harsha23339,apache_superset,1,1,0.0
Asta6406,apache_superset,1,1,0.0
LuozhuZhang,apache_superset,1,1,0.0
gideonn,apache_superset,1,2,0.5
danielhass,apache_superset,1,1,0.0
matianhe3,apache_superset,1,2,0.0
rickscolaro,apache_superset,1,1,0.0
lubumu,apache_superset,1,2,0.0
sinhashubham95,apache_superset,1,1,0.0
Kishorerh1993,apache_superset,1,1,0.0
tberriot,apache_superset,1,2,0.0
billcrook,apache_superset,1,1,0.0
ka-weihe,apache_superset,1,2,0.0
michalmalus,apache_superset,1,1,0.0
muralikrishnankh,apache_superset,1,1,0.0
mishamsk,apache_superset,1,1,0.0
zhujian0805,apache_superset,1,1,0.0
pavera,apache_superset,1,1,0.0
fgomezotero,apache_superset,1,2,0.5
alexandercarruthers,apache_superset,1,1,0.0
Felipevalera1,apache_superset,1,1,0.0
einsteinhacks24,apache_superset,1,1,0.0
ichait-bgl,apache_superset,1,1,0.0
scarby,apache_superset,1,1,0.0
thegoldenhop,apache_superset,1,1,0.0
Sergbmw,apache_superset,1,1,0.0
mikri2017,apache_superset,1,3,0.0
ranjithshivakumaraswamy,apache_superset,1,1,0.0
yuxinhua123,apache_superset,1,1,0.0
Vicinius,apache_superset,1,3,0.0
vdugnist,apache_superset,1,1,0.0
YangtzeQi,apache_superset,1,1,0.0
littleDagron,apache_superset,1,1,0.0
msebastiao-maxcapital,apache_superset,1,1,0.0
benjaminrene,apache_superset,1,2,0.0
alexander-e-andrews,apache_superset,1,1,0.0
anonymouse-jj,apache_superset,1,1,0.0
doornot,apache_superset,1,3,0.0
pradhangn,apache_superset,1,3,0.0
bryanjtc,apache_superset,1,1,0.0
derichev-ozon,apache_superset,1,1,0.0
xakbin,apache_superset,1,1,0.0
PraveenVutukuri,apache_superset,1,1,0.0
cesarPano,apache_superset,1,1,0.0
GeorgeSpring,apache_superset,1,1,0.0
TrendTech,apache_superset,1,1,0.0
garystafford,apache_superset,1,1,0.0
novice-gamer,apache_superset,1,1,0.0
hungpv29,apache_superset,1,2,0.5
jcicchella,apache_superset,1,1,0.0
unolife,apache_superset,1,1,0.0
hehetown,apache_superset,1,1,0.0
alfredho811,apache_superset,1,1,0.0
sqja,apache_superset,1,2,0.0
BowenXiao1999,apache_superset,1,6,0.16666666666666666
gangtao,apache_superset,1,2,0.0
jayhale,apache_superset,1,1,0.0
LiuBodong,apache_superset,1,1,0.0
arunk-tx,apache_superset,1,2,0.0
fmusayev,apache_superset,1,2,0.0
ankesh1705,apache_superset,1,1,0.0
georgewfisher,apache_superset,1,1,0.0
rylativity,apache_superset,1,2,0.0
Zebedeu,apache_superset,1,1,0.0
koterin,apache_superset,1,2,0.5
rbgav-gmm,apache_superset,1,1,0.0
7imon7ays,apache_superset,1,1,0.0
abh006,apache_superset,1,2,0.0
Fahrenheit35,apache_superset,1,2,0.0
mdesmet,apache_superset,1,1,0.0
binome74,apache_superset,1,1,0.0
nikhilvarghesezemoso,apache_superset,1,1,0.0
abifauzann,apache_superset,1,1,0.0
Gokul2023-work,apache_superset,1,3,0.0
jyamihaylova,apache_superset,1,1,0.0
pa-mc,apache_superset,1,1,0.0
d1rewolf,apache_superset,1,1,0.0
gforien,apache_superset,1,3,0.0
hiteshmusale,apache_superset,1,1,0.0
penggewudi,apache_superset,1,1,0.0
matt-rigby,apache_superset,1,1,0.0
superMarioB,apache_superset,1,1,0.0
fordsworth,apache_superset,1,2,0.0
lirannh,apache_superset,1,1,0.0
mehmetfatihturkmenoglu,apache_superset,1,1,0.0
jessie-ross,apache_superset,1,2,0.0
zertyuiop,apache_superset,1,3,0.3333333333333333
Gradsta,apache_superset,1,2,0.5
kenji-cloudnatix,apache_superset,1,1,0.0
Vamsy26,apache_superset,1,1,0.0
hermanzdosilovic,apache_superset,1,1,0.0
kousikan,apache_superset,1,1,0.0
sholtoarmstrong-iot,apache_superset,1,3,0.3333333333333333
DiegoZoracKy,apache_superset,1,1,0.0
cakmapilot,apache_superset,1,1,0.0
geekdinazor,apache_superset,1,1,0.0
gerpang,apache_superset,1,1,0.0
stevetracvc,apache_superset,1,12,0.4166666666666667
brian-bh,apache_superset,1,1,0.0
BzCoder,apache_superset,1,1,0.0
fMagVen,apache_superset,1,1,0.0
njoguhmureithi,apache_superset,1,1,0.0
vladaman,apache_superset,1,3,0.0
AHAn555,apache_superset,1,1,0.0
LudvigJuelsson,apache_superset,1,1,0.0
Rogermax,apache_superset,1,1,0.0
VinhNguyenonthecloud,apache_superset,1,1,0.0
aakashkumarmaple,apache_superset,1,1,0.0
git4rb,apache_superset,1,1,0.0
julemole,apache_superset,1,2,0.0
mickymrt,apache_superset,1,1,0.0
nkudupudi,apache_superset,1,1,0.0
pranoy-ebiw,apache_superset,1,1,0.0
prononext,apache_superset,1,1,0.0
romulo-brito,apache_superset,1,1,0.0
skp163,apache_superset,1,1,0.0
akshayjain3450,apache_superset,1,2,0.0
butuzov,apache_superset,1,3,0.0
luy710,apache_superset,1,1,0.0
morteza-portable-electric,apache_superset,1,1,0.0
antoniosarro,apache_superset,1,1,0.0
AnirbanPatragithub,apache_superset,1,1,0.0
jimmybutton,apache_superset,1,1,0.0
emirkmo,apache_superset,1,1,0.0
aadel,apache_superset,1,1,0.0
dreseldo,apache_superset,1,1,0.0
misumme-pg,apache_superset,1,2,0.0
martinkonopka,apache_superset,1,1,0.0
gcoder5,apache_superset,1,1,0.0
deepudelap,apache_superset,1,1,1.0
mksbiz,apache_superset,1,1,0.0
NishantSinghChandel,apache_superset,1,1,0.0
SamarinDV,apache_superset,1,1,0.0
abhiramvad,apache_superset,1,1,0.0
congphuong1703,apache_superset,1,1,0.0
BalaMahesh,apache_superset,1,1,0.0
aikuyun,apache_superset,1,1,0.0
v-giannis,apache_superset,1,1,0.0
chernoslav,apache_superset,1,1,0.0
HeribertoAlves,apache_superset,1,1,0.0
MMendozaEscalona,apache_superset,1,1,0.0
blue-lm,apache_superset,1,1,0.0
duonghuyom,apache_superset,1,2,0.5
ikerd,apache_superset,1,1,0.0
mikkhait,apache_superset,1,1,0.0
musolinimayilvaganan,apache_superset,1,1,0.0
CollinEMac,apache_superset,1,2,0.0
mengzhigang,apache_superset,1,1,0.0
sbasher314,apache_superset,1,1,0.0
blaccan,apache_superset,1,1,1.0
kenonit,apache_superset,1,1,1.0
Lucian63,apache_superset,1,1,0.0
MateusCastello,apache_superset,1,3,0.3333333333333333
cccs-tom,apache_superset,1,8,0.375
hcai,apache_superset,1,2,0.0
iabhinavkaundal,apache_superset,1,1,0.0
laserninja,apache_superset,1,1,0.0
lgingerich,apache_superset,1,1,0.0
phihung,apache_superset,1,1,0.0
shubhamverma6594,apache_superset,1,1,0.0
VeryFatBoy,apache_superset,1,1,0.0
npc2kor,apache_superset,1,2,0.0
liuyu2013,apache_superset,1,2,0.0
SadisticMelodies,apache_superset,1,1,0.0
ssuyong2,apache_superset,1,2,0.0
lwandrebeck,apache_superset,1,1,0.0
asagjj,apache_superset,1,1,0.0
LittleWat,apache_superset,1,1,0.0
arnabneogi86,apache_superset,1,3,0.3333333333333333
hashhar,apache_superset,1,1,0.0
J0,apache_superset,1,1,0.0
renzhe-brian,apache_superset,1,1,0.0
gebhardtr,apache_superset,1,1,0.0
gpineda-dev,apache_superset,1,1,0.0
anas1509,apache_superset,1,3,0.0
tee68,apache_superset,1,1,0.0
backtothedesert,apache_superset,1,1,0.0
xza-m,apache_superset,1,1,0.0
yanickrochon,apache_superset,1,9,0.6666666666666666
DiogoReisPinto,apache_superset,1,1,0.0
HetviTA,apache_superset,1,1,0.0
mattrei,apache_superset,1,1,0.0
shhhowtime,apache_superset,1,1,0.0
tharunkc-93,apache_superset,1,1,0.0
laik,apache_superset,1,1,0.0
OmarSultan85,apache_superset,1,1,0.0
jocavinashi,apache_superset,1,1,0.0
lakshmi-mdsol,apache_superset,1,1,0.0
loretoparisi,apache_superset,1,4,0.0
zweack,apache_superset,1,1,0.0
yashu183,apache_superset,1,3,0.0
lincmba,apache_superset,1,1,0.0
liprais,apache_superset,1,1,0.0
mgromis,apache_superset,1,1,0.0
rickspencer3,apache_superset,1,1,0.0
tycerch,apache_superset,1,2,0.0
nimei66,apache_superset,1,1,0.0
pruthviraj529,apache_superset,1,1,0.0
Adichiv,apache_superset,1,1,0.0
John-Schreiber,apache_superset,1,1,0.0
killerddd3,apache_superset,1,1,0.0
idling11,apache_superset,1,2,0.0
kenandominic,apache_superset,1,1,0.0
lydia-wu,apache_superset,1,1,0.0
sbernauer,apache_superset,1,1,0.0
GerbenvdHuizen,apache_superset,1,1,0.0
ashgorithm,apache_superset,1,1,0.0
Vijay-LionOrbit,apache_superset,1,1,0.0
satish-mittal,apache_superset,1,1,0.0
Thrameos,apache_superset,1,1,0.0
kaIeidoscopic,apache_superset,1,1,0.0
heimohe,apache_superset,1,1,0.0
kalyan4uonly,apache_superset,1,2,0.0
kuberaspeaking,apache_superset,1,1,0.0
HotPotJ,apache_superset,1,1,0.0
jleni,apache_superset,1,1,0.0
Choiyoungmi0122,apache_superset,1,1,0.0
ftdtl,apache_superset,1,1,0.0
havannavar,apache_superset,1,1,0.0
sker65,apache_superset,1,1,0.0
toddlamothe,apache_superset,1,1,0.0
parkjiyeon0,apache_superset,1,2,0.0
mkur-ops,apache_superset,1,2,0.0
wrb2,apache_superset,1,1,0.0
andypetrella,apache_superset,1,1,0.0
LawrenceWarren,apache_superset,1,1,0.0
belaw,apache_superset,1,1,0.0
berlincount,apache_superset,1,1,0.0
inspirerit,apache_superset,1,1,0.0
stevehenderson,apache_superset,1,1,0.0
M1s4k1,apache_superset,1,1,0.0
LavinaVRovine,apache_superset,1,1,0.0
talk2morris,apache_superset,1,2,0.0
xingyuli,apache_superset,1,2,0.0
Udutta52,apache_superset,1,1,0.0
eloymc98,apache_superset,1,2,0.0
maunke,apache_superset,1,1,0.0
mohamed-artal,apache_superset,1,1,0.0
volhahedranovich,apache_superset,1,5,0.6
SEDAManzana,apache_superset,1,1,0.0
IbrahimElkadiSpryker,apache_superset,1,1,0.0
KarthikGhorpade,apache_superset,1,1,0.0
programmeddeath1,apache_superset,1,1,0.0
shubham19may,apache_superset,1,2,0.5
vinitsharswat,apache_superset,1,1,0.0
dongdong1103,apache_superset,1,1,0.0
httpie-salesrun,apache_superset,1,1,0.0
vishaltps,apache_superset,1,2,0.5
vignesh-maersk2022,apache_superset,1,1,0.0
chaucv,apache_superset,1,1,0.0
dpeer6,apache_superset,1,1,0.0
francoisauclair911,apache_superset,1,1,0.0
cnwyc,apache_superset,1,1,0.0
davidkhala,apache_superset,1,1,0.0
doglex,apache_superset,1,1,0.0
ljyf5593,apache_superset,1,1,0.0
terrancesnyder,apache_superset,1,1,0.0
welljs,apache_superset,1,1,0.0
wesleygoi-liftoff,apache_superset,1,1,0.0
Prabin45014,apache_superset,1,1,0.0
asayeb,apache_superset,1,1,0.0
jerapahliar,apache_superset,1,1,0.0
askldjd,apache_superset,1,1,0.0
vishnu-facilio,apache_superset,1,3,0.0
galemoine,apache_superset,1,1,0.0
wenqi73,apache_superset,1,3,0.6666666666666666
prasadpatunkar,apache_superset,1,1,0.0
Golikum,apache_superset,1,1,0.0
pasqualtroncone,apache_superset,1,5,0.2
zhengyangfeng00,apache_superset,1,1,0.0
romagrog,apache_superset,1,1,0.0
erick-enriquez-dd,apache_superset,1,2,0.0
opqpop,apache_superset,1,1,0.0
molschimke2,apache_superset,1,1,0.0
themaxermister,apache_superset,1,1,0.0
aleksvujic,apache_superset,1,2,0.5
18940997598,apache_superset,1,1,0.0
NikolayZakharevich,apache_superset,1,2,0.0
gonzalo,apache_superset,1,2,0.0
wisefool769,apache_superset,1,3,0.6666666666666666
shenyubin1990,apache_superset,1,1,0.0
tijoparacka,apache_superset,1,2,0.0
kcirerick,apache_superset,1,1,0.0
singhrajk,apache_superset,1,1,0.0
sesong11,apache_superset,1,1,0.0
MihaMihavich,apache_superset,1,2,0.0
bukem,apache_superset,1,3,0.0
lutinglt,apache_superset,1,1,0.0
zengyijian916,apache_superset,1,1,0.0
Gal-Gadot,apache_superset,1,1,0.0
L0x6,apache_superset,1,1,0.0
ramki88,apache_superset,1,3,0.0
ammarsaf,apache_superset,1,1,0.0
unaigarciarena,apache_superset,1,1,0.0
aimmon,apache_superset,1,2,0.0
RaptorRob,apache_superset,1,2,0.0
Reshmashetty23,apache_superset,1,1,0.0
dc0709,apache_superset,1,1,0.0
devery59,apache_superset,1,1,0.0
hovaesco,apache_superset,1,1,0.0
GauravJain98,apache_superset,1,1,0.0
PierrickVoulet,apache_superset,1,1,0.0
actuo,apache_superset,1,1,0.0
nevotheless,apache_superset,1,1,0.0
ozbillwang,apache_superset,1,1,0.0
bu3tt1,apache_superset,1,1,0.0
Boyking23,apache_superset,1,1,0.0
zhenlanzhuang,apache_superset,1,1,0.0
skion,apache_superset,1,1,0.0
OskarNS,apache_superset,1,1,0.0
bestoloch987,apache_superset,1,1,0.0
UncleJooe,apache_superset,1,1,0.0
basarix,apache_superset,1,1,0.0
chrisvnimbus,apache_superset,1,1,0.0
not1q84-1,apache_superset,1,1,0.0
suryag1988,apache_superset,1,1,0.0
vglukhik,apache_superset,1,1,0.0
Hsmith823,apache_superset,1,1,0.0
JZ6,apache_superset,1,2,0.0
pongsathorn-ph,apache_superset,1,2,0.0
javillor,apache_superset,1,1,0.0
ThierryH,apache_superset,1,1,0.0
myaidev,apache_superset,1,1,0.0
pv-brunoalves,apache_superset,1,1,0.0
shaymongracia,apache_superset,1,2,0.5
wangrenjun-vs,apache_superset,1,1,0.0
dijkstra2003,apache_superset,1,3,0.3333333333333333
dorisbakker,apache_superset,1,1,0.0
mvsenin,apache_superset,1,1,0.0
shauryagoel,apache_superset,1,3,0.0
bipinct,apache_superset,1,1,0.0
mliu2718,apache_superset,1,1,0.0
GoncaloArs,apache_superset,1,1,0.0
akeeme,apache_superset,1,1,0.0
scaffarelli,apache_superset,1,1,0.0
avecheria,apache_superset,1,1,0.0
emetselaar,apache_superset,1,1,0.0
gabor-lbl,apache_superset,1,1,0.0
k7daniel,apache_superset,1,1,0.0
longtomjr,apache_superset,1,2,0.0
rpuglielli,apache_superset,1,1,0.0
igorcalabria,apache_superset,1,1,0.0
leandroneckel,apache_superset,1,1,0.0
adarsh12102023,apache_superset,1,2,0.0
jasonweileilei,apache_superset,1,1,0.0
linwenqiangll,apache_superset,1,1,0.0
ArvindKand,apache_superset,1,1,0.0
Purush0th,apache_superset,1,1,0.0
Truffula,apache_superset,1,2,0.0
ggam,apache_superset,1,3,0.0
k-ayrault,apache_superset,1,1,0.0
mohitgullani9,apache_superset,1,1,0.0
madisvain,apache_superset,1,1,0.0
zhou-yi,apache_superset,1,1,0.0
marameref,apache_superset,1,1,1.0
wenrjay,apache_superset,1,1,1.0
wmfgerrit,apache_superset,1,2,0.0
dannymk,apache_superset,1,2,0.0
fm96-dev,apache_superset,1,1,0.0
niyouzhu,apache_superset,1,2,0.0
ardianp,apache_superset,1,1,0.0
arpitgargfk,apache_superset,1,1,0.0
codebat-hasan,apache_superset,1,1,0.0
davekristianuyau,apache_superset,1,1,0.0
Antismart,apache_superset,1,1,0.0
Luwa-Tech,apache_superset,1,1,0.0
SyabAhmad,apache_superset,1,1,0.0
scali,apache_superset,1,1,0.0
gnought,apache_superset,1,3,0.0
DavidM0808,apache_superset,1,1,0.0
clcl2,apache_superset,1,1,0.0
DarkCoffeeLake,apache_superset,1,1,0.0
mdavidsen,apache_superset,1,1,0.0
FiiL123,apache_superset,1,2,0.0
lightofindia1,apache_superset,1,1,0.0
josedev-union,apache_superset,1,5,0.4
Henryz0928,apache_superset,1,1,0.0
josephputhumana,apache_superset,1,1,0.0
silveirasc,apache_superset,1,1,0.0
v-wx-v,apache_superset,1,1,0.0
gregersn,apache_superset,1,1,0.0
saravana-ideas2it,apache_superset,1,1,0.0
colpari,apache_superset,1,1,0.0
cchristofr,apache_superset,1,2,0.5
reedasha,apache_superset,1,1,0.0
smile2008,apache_superset,1,1,0.0
ege-st,apache_superset,1,3,0.0
yangxifi,apache_superset,1,1,0.0
gdotcat,apache_superset,1,1,0.0
dubeysuraj864,apache_superset,1,1,0.0
adnit,apache_superset,1,1,0.0
vedantgadia,apache_superset,1,1,0.0
michelbarnich,apache_superset,1,1,0.0
vaijayanthisundaram,apache_superset,1,2,0.0
matiere57,apache_superset,1,2,0.5
tomresing,apache_superset,1,1,0.0
oliverlambson,apache_superset,1,1,0.0
Abhijith-Nagaraja,apache_superset,1,2,0.0
mile15myyahoo,apache_superset,1,1,0.0
skuchipu,apache_superset,1,1,0.0
ewan-escience,apache_superset,1,1,0.0
nicocarlier,apache_superset,1,2,0.0
MickJerin12,apache_superset,1,2,0.0
lgz192,apache_superset,1,1,0.0
s33k3rs,apache_superset,1,1,0.0
salvatorecolori,apache_superset,1,1,0.0
sergio-misa-imatia,apache_superset,1,1,0.0
Vinayselukar21,apache_superset,1,1,1.0
peanut00,apache_superset,1,1,1.0
siddhartha8916,apache_superset,1,1,1.0
lreed-mdsol,apache_superset,1,1,0.0
DarwinDennis003,apache_superset,1,4,0.0
1101826140,apache_superset,1,1,0.0
Vigano-marco,apache_superset,1,1,0.0
jwdalton,apache_superset,1,1,0.0
NexZhu,apache_superset,1,1,0.0
daniilvohromeev,apache_superset,1,1,0.0
acgray,apache_superset,1,1,0.0
vexvec,apache_superset,1,1,0.0
shadab-sf,apache_superset,1,1,0.0
aszczepanska,apache_superset,1,1,0.0
cnrevol,apache_superset,1,1,0.0
Mattc1221,apache_superset,1,4,0.0
lgharibpmu,apache_superset,1,1,0.0
0DGG,apache_superset,1,1,0.0
WibowoS26,apache_superset,1,1,0.0
jaga4b3,apache_superset,1,1,0.0
koustavnest,apache_superset,1,1,0.0
puridach-w,apache_superset,1,1,0.0
ahmed-adly-khalil,apache_superset,1,1,0.0
ianlee0609,apache_superset,1,1,0.0
hectoradrian961030,apache_superset,1,1,0.0
RyzhkovIlia,apache_superset,1,1,0.0
eyalsh99,apache_superset,1,1,0.0
Nivraj,apache_superset,1,1,0.0
adamhsquared,apache_superset,1,1,0.0
praveenamdas,apache_superset,1,2,0.0
Satish-Pnatics,apache_superset,1,2,0.0
sivasathyaseeelan,apache_superset,1,4,0.25
WanjohiWanjohi,apache_superset,1,2,0.0
niaojiao,apache_superset,1,1,0.0
philipchench,apache_superset,1,1,0.0
mennereau,apache_superset,1,1,0.0
AjayEstuate,apache_superset,1,1,0.0
prafullazee,apache_superset,1,1,0.0
ajinkyavbhandare,apache_superset,1,1,0.0
adongden,apache_superset,1,1,0.0
cusniwtt,apache_superset,1,1,0.0
shenrenguo,apache_superset,1,1,0.0
yaroslav-serhiichuk,apache_superset,1,2,0.0
bhavaysavaliya,apache_superset,1,1,0.0
jfastnacht,apache_superset,1,1,0.0
Anphisa,apache_superset,1,2,0.0
Priya359,apache_superset,1,1,0.0
debggr,apache_superset,1,1,0.0
dhruv-bardolia,apache_superset,1,1,0.0
WandaNo1,apache_superset,1,1,0.0
simonaubertbd,apache_superset,1,1,0.0
A-little-bit-of-data,apache_superset,1,1,0.0
maheshkumarkr,apache_superset,1,1,0.0
donsunnyjay,apache_superset,1,1,0.0
challenger009,apache_superset,1,1,0.0
gonzaloramosf,apache_superset,1,1,0.0
nayanmshah,apache_superset,1,1,0.0
vivek-cloudloom,apache_superset,1,1,0.0
31000023,apache_superset,1,1,0.0
asf-rm,apache_superset,1,1,0.0
eliaetzensperger,apache_superset,1,1,0.0
APH1997,apache_superset,1,1,0.0
arunthirumani,apache_superset,1,1,0.0
seethb,apache_superset,1,1,0.0
JamesGlover,apache_superset,1,1,0.0
cdr4321,apache_superset,1,1,0.0
dvcong-vnm,apache_superset,1,1,0.0
gauravruhela07,apache_superset,1,1,0.0
ulfsa,apache_superset,1,1,0.0
eulloa10,apache_superset,1,1,0.0
jimmydavid,apache_superset,1,1,0.0
VictorDMe,apache_superset,1,1,0.0
xdat0118,apache_superset,1,1,0.0
NicolasPA,apache_superset,1,1,0.0
BrunoMRTZ,apache_superset,1,1,0.0
RonyMacfly,apache_superset,1,1,0.0
cozajeden,apache_superset,1,2,0.5
srinigup,apache_superset,1,1,0.0
kky0426,apache_superset,1,1,0.0
seveneElevenup,apache_superset,1,1,0.0
bigdata-spec,apache_superset,1,1,0.0
wuchichen,apache_superset,1,2,0.0
omaucosta,apache_superset,1,1,0.0
kha84,apache_superset,1,2,0.0
talbotsk,apache_superset,1,1,0.0
hantmac,apache_superset,1,1,0.0
mehanat,apache_superset,1,1,0.0
dbaltor,apache_superset,1,1,0.0
axoxymous-coder,apache_superset,1,2,0.0
matt-lessig,apache_superset,1,1,1.0
christianluis,apache_superset,1,1,0.0
clayheaton,apache_superset,1,2,0.0
Sabutobi,apache_superset,1,1,0.0
lucean,apache_superset,1,1,0.0
phohomi,apache_superset,1,1,0.0
y-abe,apache_superset,1,1,0.0
iskenderulgen,apache_superset,1,1,0.0
aobapirak,apache_superset,1,1,0.0
Lufffya,apache_superset,1,3,0.3333333333333333
SundeepBose,apache_superset,1,1,0.0
saramoujahid,apache_superset,1,1,0.0
amir-bashir,apache_superset,1,1,0.0
manikarora02,apache_superset,1,1,0.0
goncaloacteixeira,apache_superset,1,1,0.0
akzincsystems,apache_superset,1,1,0.0
ngtduc693,apache_superset,1,1,0.0
kruger42,apache_superset,1,1,0.0
hitesh19071995,apache_superset,1,1,0.0
viveknalawade-sgtradextech,apache_superset,1,1,0.0
lodu,apache_superset,1,3,0.0
markusf1895,apache_superset,1,1,0.0
cannmenus-vib,apache_superset,1,1,0.0
JurajBurian,apache_superset,1,4,0.25
joshuaray,apache_superset,1,1,0.0
maybeyourking,apache_superset,1,1,0.0
ColossalHub21,apache_superset,1,1,0.0
rahulbharalsaini,apache_superset,1,1,0.0
dianper,apache_superset,1,1,0.0
ddxv,apache_superset,1,3,0.3333333333333333
nicob3y,apache_superset,1,1,0.0
aikawa-ohno,apache_superset,1,2,0.0
NoGroceries,apache_superset,1,2,0.0
dmenin,apache_superset,1,1,0.0
jayesh2424,apache_superset,1,1,0.0
simaolucio,apache_superset,1,2,0.0
dinoel93,apache_superset,1,3,0.3333333333333333
cardilloscreations,apache_superset,1,1,0.0
paulobitar,apache_superset,1,2,0.5
u35253,apache_superset,1,1,0.0
smalyshev,apache_superset,1,2,0.0
str8edgedave,apache_superset,1,1,0.0
ignasv,apache_superset,1,2,0.5
rudokemper,apache_superset,1,1,0.0
dacopan,apache_superset,1,2,0.0
maximStafeevAtAllscripts,apache_superset,1,1,0.0
mrn3,apache_superset,1,1,0.0
massynmantel,apache_superset,1,1,0.0
wjf136,apache_superset,1,1,0.0
JEEVAN28,apache_superset,1,1,0.0
ftwegner,apache_superset,1,1,0.0
pmainguet,apache_superset,1,1,0.0
Issykul,apache_superset,1,1,0.0
davionchai,apache_superset,1,1,0.0
zzlgreat,apache_superset,1,1,0.0
jingyi-zhao-01,apache_superset,1,2,0.0
aavanzyl,apache_superset,1,2,0.0
pyroman30,apache_superset,1,1,0.0
ne1r0n,apache_superset,1,1,0.0
Thinking80s,apache_superset,1,1,0.0
prabhatjon,apache_superset,1,1,0.0
joshkoeneHawking,apache_superset,1,1,0.0
Attachai77,apache_superset,1,3,0.0
DrJukka,apache_superset,1,1,0.0
gioargyr,apache_superset,1,1,0.0
johncassil,apache_superset,1,1,0.0
margorczynski,apache_superset,1,1,0.0
kb2612,apache_superset,1,1,0.0
mallesha-mahadeva,apache_superset,1,1,0.0
bumper-vasu-narasimman,apache_superset,1,1,0.0
kenniy,apache_superset,1,1,0.0
shrk18,apache_superset,1,1,0.0
baiyuxiong,apache_superset,1,1,0.0
schoenbl-plwr,apache_superset,1,1,0.0
visharavana,apache_superset,1,1,0.0
chart41,apache_superset,1,1,1.0
